xi;vi;vi2;v'i;v'i2;vi-vi2;v'i-v'i2;hi;E;E_v;E_v';c1;c2;currentLength_i
0.189453;0.0782096;0.0782096;0.942895;0.942895;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;52;43;0.209918
0.189648;0.0783939;0.0783939;0.944541;0.944541;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;52;43;0.210186
0.189844;0.0785786;0.0785786;0.946191;0.946191;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;52;43;0.210455
0.190039;0.0787635;0.0787635;0.947844;0.947844;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;52;43;0.210724
0.190234;0.0789488;0.0789488;0.949501;0.949501;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;52;43;0.210993
0.19043;0.0791344;0.0791344;0.951162;0.951162;-2.77556e-17;1.11022e-16;0.000195313;1.22068e-16;2.96059e-17;1.18424e-16;52;43;0.211263
0.190625;0.0793204;0.0793204;0.952826;0.952826;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;52;43;0.211532
0.19082;0.0795066;0.0795066;0.954495;0.954495;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;52;43;0.211802
0.191016;0.0796932;0.0796932;0.956167;0.956167;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;52;43;0.212072
0.191211;0.0798801;0.0798801;0.957842;0.957842;-4.16334e-17;0;0.000195313;4.44089e-17;4.44089e-17;0;52;44;0.212343
0.191406;0.0800674;0.0800674;0.959522;0.959522;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;53;44;0.212613
0.191602;0.0802549;0.0802549;0.961205;0.961205;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;53;44;0.212884
0.191797;0.0804428;0.0804428;0.962893;0.962893;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;53;44;0.213155
0.191992;0.0806311;0.0806311;0.964584;0.964584;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;53;44;0.213426
0.192187;0.0808196;0.0808196;0.966279;0.966279;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;53;44;0.213698
0.192383;0.0810085;0.0810085;0.967978;0.967978;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;53;44;0.21397
0.192578;0.0811978;0.0811978;0.969681;0.969681;-5.55112e-17;2.22045e-16;0.000195313;2.44137e-16;5.92119e-17;2.36848e-16;53;44;0.214242
0.192773;0.0813873;0.0813873;0.971388;0.971388;-4.16334e-17;0;0.000195313;4.44089e-17;4.44089e-17;0;53;45;0.214514
0.192969;0.0815772;0.0815772;0.973098;0.973098;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;54;45;0.214786
0.193164;0.0817674;0.0817674;0.974813;0.974813;-4.16334e-17;0;0.000195313;4.44089e-17;4.44089e-17;0;54;46;0.215059
0.193359;0.081958;0.081958;0.976532;0.976532;-5.55112e-17;1.11022e-16;0.000195313;1.32402e-16;5.92119e-17;1.18424e-16;55;46;0.215332
