xi;vi;vi2;v'i;v'i2;vi-vi2;v'i-v'i2;hi;E;E_v;E_v';c1;c2;currentLength_i
0.034375;0.00236079;0.00236079;0.137603;0.137603;-3.03577e-18;-1.11022e-16;0.000390625;1.18468e-16;3.23815e-18;1.18424e-16;8;0;0.0344828
0.0347656;0.00241485;0.00241485;0.139183;0.139183;-3.46945e-18;-1.11022e-16;0.000390625;1.18482e-16;3.70074e-18;1.18424e-16;8;0;0.0348772
0.0351562;0.00246952;0.00246952;0.140763;0.140763;-3.03577e-18;-8.32667e-17;0.000390625;8.88769e-17;3.23815e-18;8.88178e-17;8;0;0.0352716
0.0355469;0.00252482;0.00252482;0.142344;0.142344;-3.90313e-18;-8.32667e-17;0.000390625;8.89154e-17;4.16334e-18;8.88178e-17;8;0;0.0356661
0.0359375;0.00258073;0.00258073;0.143926;0.143926;-3.46945e-18;-8.32667e-17;0.000390625;8.88949e-17;3.70074e-18;8.88178e-17;8;0;0.0360607
0.0363281;0.00263726;0.00263726;0.145509;0.145509;-3.90313e-18;-1.11022e-16;0.000390625;1.18497e-16;4.16334e-18;1.18424e-16;8;0;0.0364554
0.0367187;0.00269441;0.00269441;0.147093;0.147093;-3.90313e-18;-8.32667e-17;0.000390625;8.89154e-17;4.16334e-18;8.88178e-17;8;0;0.0368502
0.0371094;0.00275218;0.00275218;0.148677;0.148677;-4.33681e-18;-1.11022e-16;0.000390625;1.18514e-16;4.62593e-18;1.18424e-16;8;0;0.0372451
0.0375;0.00281056;0.00281056;0.150262;0.150262;-4.33681e-18;-8.32667e-17;0.000390625;8.89382e-17;4.62593e-18;8.88178e-17;8;0;0.03764
0.0378906;0.00286957;0.00286957;0.151848;0.151848;-4.33681e-18;-8.32667e-17;0.000390625;8.89382e-17;4.62593e-18;8.88178e-17;8;0;0.0380351
0.0382812;0.00292919;0.00292919;0.153434;0.153434;-4.33681e-18;-8.32667e-17;0.000390625;8.89382e-17;4.62593e-18;8.88178e-17;8;0;0.0384303
0.0386719;0.00298944;0.00298944;0.155022;0.155022;-4.77049e-18;-8.32667e-17;0.000390625;8.89635e-17;5.08852e-18;8.88178e-17;8;0;0.0388255
0.0390625;0.0030503;0.0030503;0.15661;0.15661;-4.77049e-18;-8.32667e-17;0.000390625;8.89635e-17;5.08852e-18;8.88178e-17;8;0;0.0392208
0.0394531;0.00311179;0.00311179;0.158199;0.158199;-5.20417e-18;-1.11022e-16;0.000390625;1.18554e-16;5.55112e-18;1.18424e-16;8;0;0.0396163
0.0398437;0.0031739;0.0031739;0.159789;0.159789;-5.63785e-18;-8.32667e-17;0.000390625;8.90212e-17;6.01371e-18;8.88178e-17;8;0;0.0400118
0.0402344;0.00323663;0.00323663;0.16138;0.16138;-5.63785e-18;-8.32667e-17;0.000390625;8.90212e-17;6.01371e-18;8.88178e-17;8;0;0.0404074
0.040625;0.00329998;0.00329998;0.162972;0.162972;-6.07153e-18;-1.11022e-16;0.000390625;1.18601e-16;6.4763e-18;1.18424e-16;8;0;0.0408032
0.0410156;0.00336395;0.00336395;0.164564;0.164564;-6.07153e-18;-8.32667e-17;0.000390625;8.90536e-17;6.4763e-18;8.88178e-17;8;0;0.041199
0.0414062;0.00342854;0.00342854;0.166158;0.166158;-5.63785e-18;-8.32667e-17;0.000390625;8.90212e-17;6.01371e-18;8.88178e-17;8;0;0.0415949
0.0417969;0.00349376;0.00349376;0.167752;0.167752;-6.07153e-18;-8.32667e-17;0.000390625;8.90536e-17;6.4763e-18;8.88178e-17;8;0;0.041991
0.0421875;0.0035596;0.0035596;0.169348;0.169348;-6.50521e-18;-1.11022e-16;0.000390625;1.18627e-16;6.93889e-18;1.18424e-16;8;0;0.0423871
0.0425781;0.00362606;0.00362606;0.170944;0.170944;-6.50521e-18;-8.32667e-17;0.000390625;8.90885e-17;6.93889e-18;8.88178e-17;8;0;0.0427833
0.0429687;0.00369315;0.00369315;0.172541;0.172541;-6.93889e-18;-8.32667e-17;0.000390625;8.91257e-17;7.40149e-18;8.88178e-17;8;0;0.0431797
0.0433594;0.00376086;0.00376086;0.174139;0.174139;-6.93889e-18;-8.32667e-17;0.000390625;8.91257e-17;7.40149e-18;8.88178e-17;8;0;0.0435761
0.04375;0.00382919;0.00382919;0.175738;0.175738;-6.93889e-18;-1.11022e-16;0.000390625;1.18655e-16;7.40149e-18;1.18424e-16;8;0;0.0439727
0.0441406;0.00389815;0.00389815;0.177339;0.177339;-6.93889e-18;-8.32667e-17;0.000390625;8.91257e-17;7.40149e-18;8.88178e-17;8;0;0.0443693
0.0445312;0.00396774;0.00396774;0.17894;0.17894;-7.80626e-18;-8.32667e-17;0.000390625;8.92073e-17;8.32667e-18;8.88178e-17;8;0;0.0447661
0.0449219;0.00403795;0.00403795;0.180542;0.180542;-7.80626e-18;-8.32667e-17;0.000390625;8.92073e-17;8.32667e-18;8.88178e-17;8;0;0.045163
0.0453125;0.00410879;0.00410879;0.182145;0.182145;-7.80626e-18;-8.32667e-17;0.000390625;8.92073e-17;8.32667e-18;8.88178e-17;8;0;0.04556
0.0457031;0.00418025;0.00418025;0.183749;0.183749;-7.80626e-18;-8.32667e-17;0.000390625;8.92073e-17;8.32667e-18;8.88178e-17;8;0;0.0459571
0.0460937;0.00425234;0.00425234;0.185355;0.185355;-8.67362e-18;-5.55112e-17;0.000390625;5.99303e-17;9.25186e-18;5.92119e-17;8;0;0.0463543
0.0464844;0.00432506;0.00432506;0.186961;0.186961;-8.67362e-18;-5.55112e-17;0.000390625;5.99303e-17;9.25186e-18;5.92119e-17;8;0;0.0467517
0.046875;0.00439841;0.00439841;0.188568;0.188568;-8.67362e-18;-8.32667e-17;0.000390625;8.92984e-17;9.25186e-18;8.88178e-17;8;0;0.0471491
0.0472656;0.00447238;0.00447238;0.190177;0.190177;-8.67362e-18;-8.32667e-17;0.000390625;8.92984e-17;9.25186e-18;8.88178e-17;8;0;0.0475467
0.0476562;0.00454698;0.00454698;0.191787;0.191787;-8.67362e-18;-8.32667e-17;0.000390625;8.92984e-17;9.25186e-18;8.88178e-17;8;0;0.0479444
0.0480469;0.00462221;0.00462221;0.193397;0.193397;-8.67362e-18;-8.32667e-17;0.000390625;8.92984e-17;9.25186e-18;8.88178e-17;8;0;0.0483422
