xi;vi;vi2;v'i;v'i2;vi-vi2;v'i-v'i2;hi;E;E_v;E_v';c1;c2;currentLength_i
0.00410156;0.000134635;0.000134635;0.065699;0.065699;-6.77626e-19;-1.249e-16;9.76563e-05;1.33229e-16;7.22801e-19;1.33227e-16;10;0;0.00410451
0.00419922;0.000141128;0.000141128;0.0672686;0.0672686;-7.58942e-19;-1.249e-16;9.76563e-05;1.33229e-16;8.09538e-19;1.33227e-16;10;0;0.00420238
0.00429688;0.000147774;0.000147774;0.0688387;0.0688387;-7.58942e-19;-1.249e-16;9.76563e-05;1.33229e-16;8.09538e-19;1.33227e-16;10;0;0.00430026
0.00439453;0.000154573;0.000154573;0.0704091;0.0704091;-7.86047e-19;-1.249e-16;9.76563e-05;1.33229e-16;8.3845e-19;1.33227e-16;10;0;0.00439815
0.00449219;0.000161526;0.000161526;0.07198;0.07198;-8.13152e-19;-1.249e-16;9.76563e-05;1.3323e-16;8.67362e-19;1.33227e-16;10;0;0.00449606
0.00458984;0.000168632;0.000168632;0.0735514;0.0735514;-8.40257e-19;-1.249e-16;9.76563e-05;1.3323e-16;8.96274e-19;1.33227e-16;10;0;0.00459397
0.0046875;0.000175891;0.000175891;0.0751232;0.0751232;-8.94467e-19;-1.11022e-16;9.76563e-05;1.18428e-16;9.54098e-19;1.18424e-16;10;0;0.0046919
0.00478516;0.000183304;0.000183304;0.0766955;0.0766955;-8.94467e-19;-1.249e-16;9.76563e-05;1.3323e-16;9.54098e-19;1.33227e-16;10;0;0.00478983
0.00488281;0.000190871;0.000190871;0.0782683;0.0782683;-9.48677e-19;-1.249e-16;9.76563e-05;1.33231e-16;1.01192e-18;1.33227e-16;10;0;0.00488778
0.00498047;0.000198591;0.000198591;0.0798416;0.0798416;-9.75782e-19;-1.11022e-16;9.76563e-05;1.18428e-16;1.04083e-18;1.18424e-16;10;0;0.00498574
0.00507812;0.000206465;0.000206465;0.0814153;0.0814153;-1.00289e-18;-1.249e-16;9.76563e-05;1.33231e-16;1.06975e-18;1.33227e-16;10;0;0.00508372
0.00517578;0.000214492;0.000214492;0.0829897;0.0829897;-1.02999e-18;-1.249e-16;9.76563e-05;1.33231e-16;1.09866e-18;1.33227e-16;10;0;0.0051817
0.00527344;0.000222674;0.000222674;0.0845645;0.0845645;-1.0842e-18;-1.11022e-16;9.76563e-05;1.18429e-16;1.15648e-18;1.18424e-16;10;0;0.0052797
0.00537109;0.000231009;0.000231009;0.0861399;0.0861399;-1.11131e-18;-1.11022e-16;9.76563e-05;1.1843e-16;1.18539e-18;1.18424e-16;10;0;0.00537771
0.00546875;0.000239498;0.000239498;0.0877159;0.0877159;-1.13841e-18;-1.249e-16;9.76563e-05;1.33232e-16;1.21431e-18;1.33227e-16;10;0;0.00547574
0.00556641;0.000248141;0.000248141;0.0892924;0.0892924;-1.19262e-18;-1.249e-16;9.76563e-05;1.33233e-16;1.27213e-18;1.33227e-16;10;0;0.00557378
0.00566406;0.000256938;0.000256938;0.0908695;0.0908695;-1.24683e-18;-1.249e-16;9.76563e-05;1.33233e-16;1.32995e-18;1.33227e-16;10;0;0.00567183
0.00576172;0.000265889;0.000265889;0.0924472;0.0924472;-1.24683e-18;-1.11022e-16;9.76563e-05;1.18431e-16;1.32995e-18;1.18424e-16;10;0;0.00576989
0.00585937;0.000274994;0.000274994;0.0940256;0.0940256;-1.24683e-18;-1.11022e-16;9.76563e-05;1.18431e-16;1.32995e-18;1.18424e-16;10;0;0.00586797
0.00595703;0.000284253;0.000284253;0.0956045;0.0956045;-1.35525e-18;-1.249e-16;9.76563e-05;1.33235e-16;1.4456e-18;1.33227e-16;10;0;0.00596607
0.00605469;0.000293667;0.000293667;0.0971841;0.0971841;-1.35525e-18;-1.11022e-16;9.76563e-05;1.18433e-16;1.4456e-18;1.18424e-16;10;0;0.00606418
0.00615234;0.000303235;0.000303235;0.0987643;0.0987643;-1.35525e-18;-1.249e-16;9.76563e-05;1.33235e-16;1.4456e-18;1.33227e-16;10;0;0.0061623
0.00625;0.000312957;0.000312957;0.100345;0.100345;-1.40946e-18;-1.249e-16;9.76563e-05;1.33235e-16;1.50343e-18;1.33227e-16;10;0;0.00626044
0.00634766;0.000322833;0.000322833;0.101927;0.101927;-1.46367e-18;-1.249e-16;9.76563e-05;1.33236e-16;1.56125e-18;1.33227e-16;10;0;0.00635859
0.00644531;0.000332864;0.000332864;0.103509;0.103509;-1.46367e-18;-1.11022e-16;9.76563e-05;1.18434e-16;1.56125e-18;1.18424e-16;10;0;0.00645676
0.00654297;0.00034305;0.00034305;0.105092;0.105092;-1.51788e-18;-1.249e-16;9.76563e-05;1.33237e-16;1.61908e-18;1.33227e-16;10;0;0.00655495
0.00664062;0.00035339;0.00035339;0.106675;0.106675;-1.57209e-18;-1.11022e-16;9.76563e-05;1.18436e-16;1.6769e-18;1.18424e-16;10;0;0.00665315
0.00673828;0.000363885;0.000363885;0.10826;0.10826;-1.57209e-18;-1.11022e-16;9.76563e-05;1.18436e-16;1.6769e-18;1.18424e-16;10;0;0.00675137
0.00683594;0.000374535;0.000374535;0.109845;0.109845;-1.6263e-18;-1.11022e-16;9.76563e-05;1.18436e-16;1.73472e-18;1.18424e-16;10;0;0.0068496
0.00693359;0.000385339;0.000385339;0.111431;0.111431;-1.6263e-18;-1.11022e-16;9.76563e-05;1.18436e-16;1.73472e-18;1.18424e-16;10;0;0.00694786
0.00703125;0.000396298;0.000396298;0.113017;0.113017;-1.73472e-18;-1.11022e-16;9.76563e-05;1.18438e-16;1.85037e-18;1.18424e-16;10;0;0.00704613
0.00712891;0.000407413;0.000407413;0.114604;0.114604;-1.73472e-18;-1.249e-16;9.76563e-05;1.3324e-16;1.85037e-18;1.33227e-16;10;0;0.00714441
0.00722656;0.000418682;0.000418682;0.116193;0.116193;-1.78893e-18;-9.71445e-17;9.76563e-05;1.03638e-16;1.9082e-18;1.03621e-16;10;0;0.00724272
0.00732422;0.000430107;0.000430107;0.117781;0.117781;-1.78893e-18;-1.11022e-16;9.76563e-05;1.18439e-16;1.9082e-18;1.18424e-16;10;0;0.00734104
0.00742187;0.000441686;0.000441686;0.119371;0.119371;-1.84314e-18;-1.11022e-16;9.76563e-05;1.1844e-16;1.96602e-18;1.18424e-16;10;0;0.00743938
0.00751953;0.000453421;0.000453421;0.120962;0.120962;-1.95156e-18;-1.11022e-16;9.76563e-05;1.18442e-16;2.08167e-18;1.18424e-16;10;0;0.00753774
0.00761719;0.000465312;0.000465312;0.122553;0.122553;-1.89735e-18;-9.71445e-17;9.76563e-05;1.03641e-16;2.02384e-18;1.03621e-16;10;0;0.00763612
0.00771484;0.000477357;0.000477357;0.124145;0.124145;-2.00577e-18;-1.11022e-16;9.76563e-05;1.18443e-16;2.13949e-18;1.18424e-16;10;0;0.00773451
0.0078125;0.000489559;0.000489559;0.125738;0.125738;-1.95156e-18;-1.11022e-16;9.76563e-05;1.18442e-16;2.08167e-18;1.18424e-16;10;0;0.00783293
0.00791016;0.000501916;0.000501916;0.127332;0.127332;-1.95156e-18;-1.11022e-16;9.76563e-05;1.18442e-16;2.08167e-18;1.18424e-16;10;0;0.00793136
0.00800781;0.000514428;0.000514428;0.128927;0.128927;-2.05998e-18;-1.11022e-16;9.76563e-05;1.18444e-16;2.19732e-18;1.18424e-16;10;0;0.00802982
0.00810547;0.000527097;0.000527097;0.130522;0.130522;-2.1684e-18;-1.11022e-16;9.76563e-05;1.18446e-16;2.31296e-18;1.18424e-16;10;0;0.00812829
0.00820312;0.000539921;0.000539921;0.132119;0.132119;-2.1684e-18;-8.32667e-17;9.76563e-05;8.8848e-17;2.31296e-18;8.88178e-17;10;0;0.00822679
0.00830078;0.000552901;0.000552901;0.133717;0.133717;-2.1684e-18;-8.32667e-17;9.76563e-05;8.8848e-17;2.31296e-18;8.88178e-17;10;0;0.0083253
0.00839844;0.000566038;0.000566038;0.135315;0.135315;-2.27682e-18;-1.11022e-16;9.76563e-05;1.18449e-16;2.42861e-18;1.18424e-16;10;0;0.00842384
0.00849609;0.00057933;0.00057933;0.136914;0.136914;-2.27682e-18;-1.11022e-16;9.76563e-05;1.18449e-16;2.42861e-18;1.18424e-16;10;0;0.00852239
0.00859375;0.000592779;0.000592779;0.138515;0.138515;-2.38524e-18;-1.11022e-16;9.76563e-05;1.18451e-16;2.54426e-18;1.18424e-16;10;0;0.00862097
0.00869141;0.000606384;0.000606384;0.140116;0.140116;-2.38524e-18;-8.32667e-17;9.76563e-05;8.88543e-17;2.54426e-18;8.88178e-17;10;0;0.00871957
0.00878906;0.000620145;0.000620145;0.141718;0.141718;-2.49366e-18;-8.32667e-17;9.76563e-05;8.88577e-17;2.65991e-18;8.88178e-17;10;0;0.00881819
0.00888672;0.000634063;0.000634063;0.143321;0.143321;-2.49366e-18;-8.32667e-17;9.76563e-05;8.88577e-17;2.65991e-18;8.88178e-17;10;0;0.00891684
0.00898437;0.000648138;0.000648138;0.144926;0.144926;-2.49366e-18;-1.11022e-16;9.76563e-05;1.18454e-16;2.65991e-18;1.18424e-16;10;0;0.0090155
0.00908203;0.000662369;0.000662369;0.146531;0.146531;-2.60209e-18;-8.32667e-17;9.76563e-05;8.88612e-17;2.77556e-18;8.88178e-17;10;0;0.00911419
0.00917969;0.000676757;0.000676757;0.148137;0.148137;-2.60209e-18;-8.32667e-17;9.76563e-05;8.88612e-17;2.77556e-18;8.88178e-17;10;0;0.0092129
0.00927734;0.000691302;0.000691302;0.149744;0.149744;-2.71051e-18;-1.11022e-16;9.76563e-05;1.18459e-16;2.89121e-18;1.18424e-16;10;0;0.00931163
0.009375;0.000706004;0.000706004;0.151353;0.151353;-2.71051e-18;-8.32667e-17;9.76563e-05;8.88649e-17;2.89121e-18;8.88178e-17;10;0;0.00941039
0.00947266;0.000720863;0.000720863;0.152962;0.152962;-2.81893e-18;-1.11022e-16;9.76563e-05;1.18462e-16;3.00685e-18;1.18424e-16;10;0;0.00950917
0.00957031;0.000735879;0.000735879;0.154573;0.154573;-2.81893e-18;-8.32667e-17;9.76563e-05;8.88687e-17;3.00685e-18;8.88178e-17;10;0;0.00960797
0.00966797;0.000751053;0.000751053;0.156184;0.156184;-2.81893e-18;-8.32667e-17;9.76563e-05;8.88687e-17;3.00685e-18;8.88178e-17;10;0;0.0097068
0.00976562;0.000766384;0.000766384;0.157797;0.157797;-2.92735e-18;-8.32667e-17;9.76563e-05;8.88727e-17;3.1225e-18;8.88178e-17;10;0;0.00980565
0.00986328;0.000781873;0.000781873;0.159411;0.159411;-3.03577e-18;-8.32667e-17;9.76563e-05;8.88769e-17;3.23815e-18;8.88178e-17;10;0;0.00990453
0.00996094;0.000797519;0.000797519;0.161026;0.161026;-3.03577e-18;-8.32667e-17;9.76563e-05;8.88769e-17;3.23815e-18;8.88178e-17;10;0;0.0100034
0.0100586;0.000813323;0.000813323;0.162642;0.162642;-3.03577e-18;-8.32667e-17;9.76563e-05;8.88769e-17;3.23815e-18;8.88178e-17;10;0;0.0101024
0.0101562;0.000829285;0.000829285;0.16426;0.16426;-3.14419e-18;-8.32667e-17;9.76563e-05;8.88811e-17;3.3538e-18;8.88178e-17;10;0;0.0102013
0.0102539;0.000845405;0.000845405;0.165878;0.165878;-3.14419e-18;-1.11022e-16;9.76563e-05;1.18471e-16;3.3538e-18;1.18424e-16;10;0;0.0103003
0.0103516;0.000861683;0.000861683;0.167498;0.167498;-3.25261e-18;-1.11022e-16;9.76563e-05;1.18475e-16;3.46945e-18;1.18424e-16;10;0;0.0103993
0.0104492;0.00087812;0.00087812;0.169119;0.169119;-3.36103e-18;-8.32667e-17;9.76563e-05;8.88902e-17;3.5851e-18;8.88178e-17;10;0;0.0104983
0.0105469;0.000894714;0.000894714;0.170741;0.170741;-3.25261e-18;-8.32667e-17;9.76563e-05;8.88856e-17;3.46945e-18;8.88178e-17;10;0;0.0105974
0.0106445;0.000911468;0.000911468;0.172364;0.172364;-3.36103e-18;-5.55112e-17;9.76563e-05;5.93203e-17;3.5851e-18;5.92119e-17;10;0;0.0106965
0.0107422;0.000928379;0.000928379;0.173989;0.173989;-3.36103e-18;-8.32667e-17;9.76563e-05;8.88902e-17;3.5851e-18;8.88178e-17;10;0;0.0107956
0.0108398;0.00094545;0.00094545;0.175614;0.175614;-3.46945e-18;-8.32667e-17;9.76563e-05;8.88949e-17;3.70074e-18;8.88178e-17;10;0;0.0108947
0.0109375;0.000962679;0.000962679;0.177242;0.177242;-3.46945e-18;-5.55112e-17;9.76563e-05;5.93274e-17;3.70074e-18;5.92119e-17;10;0;0.0109939
0.0110352;0.000980067;0.000980067;0.17887;0.17887;-3.46945e-18;-5.55112e-17;9.76563e-05;5.93274e-17;3.70074e-18;5.92119e-17;10;0;0.0110931
0.0111328;0.000997615;0.000997615;0.1805;0.1805;-3.68629e-18;-5.55112e-17;9.76563e-05;5.93423e-17;3.93204e-18;5.92119e-17;10;0;0.0111923
0.0112305;0.00101532;0.00101532;0.182131;0.182131;-3.68629e-18;-8.32667e-17;9.76563e-05;8.89048e-17;3.93204e-18;8.88178e-17;10;0;0.0112915
0.0113281;0.00103319;0.00103319;0.183763;0.183763;-3.90313e-18;-8.32667e-17;9.76563e-05;8.89154e-17;4.16334e-18;8.88178e-17;10;0;0.0113908
0.0114258;0.00105121;0.00105121;0.185397;0.185397;-3.90313e-18;-5.55112e-17;9.76563e-05;5.93581e-17;4.16334e-18;5.92119e-17;10;0;0.0114901
0.0115234;0.0010694;0.0010694;0.187032;0.187032;-3.90313e-18;-2.77556e-17;9.76563e-05;2.98972e-17;4.16334e-18;2.96059e-17;10;1;0.0115895
0.0116211;0.00108774;0.00108774;0.188668;0.188668;-4.11997e-18;-8.32667e-17;9.76563e-05;8.89265e-17;4.39463e-18;8.88178e-17;11;1;0.0116888
0.0117187;0.00110625;0.00110625;0.190306;0.190306;-4.11997e-18;-5.55112e-17;9.76563e-05;5.93748e-17;4.39463e-18;5.92119e-17;11;1;0.0117882
0.0118164;0.00112491;0.00112491;0.191945;0.191945;-4.11997e-18;-5.55112e-17;9.76563e-05;5.93748e-17;4.39463e-18;5.92119e-17;11;1;0.0118876
0.0119141;0.00114374;0.00114374;0.193586;0.193586;-4.33681e-18;-5.55112e-17;9.76563e-05;5.93923e-17;4.62593e-18;5.92119e-17;11;1;0.0119871
0.0120117;0.00116272;0.00116272;0.195228;0.195228;-4.33681e-18;-5.55112e-17;9.76563e-05;5.93923e-17;4.62593e-18;5.92119e-17;11;1;0.0120866
0.0121094;0.00118187;0.00118187;0.196871;0.196871;-4.33681e-18;-5.55112e-17;9.76563e-05;5.93923e-17;4.62593e-18;5.92119e-17;11;1;0.0121861
0.012207;0.00120117;0.00120117;0.198516;0.198516;-4.55365e-18;-5.55112e-17;9.76563e-05;5.94108e-17;4.85723e-18;5.92119e-17;11;1;0.0122856
0.0123047;0.00122064;0.00122064;0.200163;0.200163;-4.55365e-18;-5.55112e-17;9.76563e-05;5.94108e-17;4.85723e-18;5.92119e-17;11;1;0.0123852
0.0124023;0.00124027;0.00124027;0.20181;0.20181;-4.55365e-18;-5.55112e-17;9.76563e-05;5.94108e-17;4.85723e-18;5.92119e-17;11;1;0.0124848
0.0125;0.00126006;0.00126006;0.20346;0.20346;-4.55365e-18;-2.77556e-17;9.76563e-05;3.00017e-17;4.85723e-18;2.96059e-17;11;2;0.0125845
0.0125977;0.00128001;0.00128001;0.205111;0.205111;-4.77049e-18;-5.55112e-17;9.76563e-05;5.94301e-17;5.08852e-18;5.92119e-17;12;2;0.0126841
0.0126953;0.00130012;0.00130012;0.206763;0.206763;-4.77049e-18;-2.77556e-17;9.76563e-05;3.00401e-17;5.08852e-18;2.96059e-17;12;3;0.0127838
0.0128906;0.00134082;0.00134082;0.210073;0.210073;-1.5439e-16;-1.38778e-15;0.000195313;1.48943e-15;1.64683e-16;1.4803e-15;12;3;0.0129834
0.0130859;0.00138218;0.00138218;0.213388;0.213388;-1.58944e-16;-1.30451e-15;0.000195313;1.40177e-15;1.6954e-16;1.39148e-15;12;3;0.013183
0.0132812;0.00142418;0.00142418;0.216711;0.216711;-1.63931e-16;-1.19349e-15;0.000195313;1.28501e-15;1.7486e-16;1.27306e-15;12;3;0.0133828
0.0134766;0.00146683;0.00146683;0.220039;0.220039;-1.68919e-16;-1.08247e-15;0.000195313;1.16861e-15;1.8018e-16;1.15463e-15;12;3;0.0135827
0.0136719;0.00151013;0.00151013;0.223375;0.223375;-1.73906e-16;-9.4369e-16;0.000195313;1.02355e-15;1.855e-16;1.0066e-15;12;3;0.0137827
0.0138672;0.00155409;0.00155409;0.226717;0.226717;-1.79327e-16;-8.32667e-16;0.000195313;9.08543e-16;1.91282e-16;8.88178e-16;12;3;0.0139829
0.0140625;0.00159869;0.00159869;0.230066;0.230066;-1.84748e-16;-6.93889e-16;0.000195313;7.65934e-16;1.97065e-16;7.40149e-16;12;3;0.0141833
0.0142578;0.00164396;0.00164396;0.233422;0.233422;-1.90169e-16;-5.82867e-16;0.000195313;6.53979e-16;2.02847e-16;6.21725e-16;12;3;0.0143838
0.0144531;0.00168987;0.00168987;0.236786;0.236786;-1.96024e-16;-4.71845e-16;0.000195313;5.45006e-16;2.09092e-16;5.03301e-16;12;3;0.0145844
0.0146484;0.00173645;0.00173645;0.240156;0.240156;-2.01878e-16;-3.33067e-16;0.000195313;4.15437e-16;2.15337e-16;3.55271e-16;12;3;0.0147852
0.0148437;0.00178369;0.00178369;0.243534;0.243534;-2.07733e-16;-1.94289e-16;0.000195313;3.03394e-16;2.21582e-16;2.07242e-16;12;3;0.0149861
0.0150391;0.00183158;0.00183158;0.24692;0.24692;-2.14238e-16;-2.77556e-17;0.000195313;2.30431e-16;2.28521e-16;2.96059e-17;12;3;0.0151872
0.0152344;0.00188014;0.00188014;0.250313;0.250313;-2.2031e-16;1.11022e-16;0.000195313;2.6315e-16;2.34997e-16;1.18424e-16;12;3;0.0153885
0.0154297;0.00192936;0.00192936;0.253714;0.253714;-2.27032e-16;2.77556e-16;0.000195313;3.82487e-16;2.42167e-16;2.96059e-16;12;3;0.0155899
0.015625;0.00197925;0.00197925;0.257123;0.257123;-2.3332e-16;3.88578e-16;0.000195313;4.83462e-16;2.48875e-16;4.14483e-16;12;3;0.0157915
0.0158203;0.0020298;0.0020298;0.260541;0.260541;-2.40259e-16;5.55112e-16;0.000195313;6.452e-16;2.56276e-16;5.92119e-16;12;3;0.0159932
0.0160156;0.00208102;0.00208102;0.263966;0.263966;-2.47632e-16;7.21645e-16;0.000195313;8.13814e-16;2.64141e-16;7.69755e-16;12;3;0.0161952
0.0162109;0.00213291;0.00213291;0.2674;0.2674;-2.55004e-16;9.4369e-16;0.000195313;1.04271e-15;2.72005e-16;1.0066e-15;12;3;0.0163973
0.0164062;0.00218547;0.00218547;0.270842;0.270842;-2.61943e-16;1.11022e-15;0.000195313;1.21675e-15;2.79406e-16;1.18424e-15;12;3;0.0165995
0.0166016;0.00223871;0.00223871;0.274293;0.274293;-2.6975e-16;1.22125e-15;0.000195313;1.33406e-15;2.87733e-16;1.30266e-15;12;3;0.016802
0.0167969;0.00229262;0.00229262;0.277753;0.277753;-2.77989e-16;1.44329e-15;0.000195313;1.56781e-15;2.96522e-16;1.53951e-15;12;3;0.0170046
0.0168945;0.00231983;0.00231983;0.279486;0.279486;-9.1073e-18;1.11022e-16;9.76563e-05;1.18822e-16;9.71445e-18;1.18424e-16;13;3;0.0171059
0.0169922;0.00234721;0.00234721;0.281221;0.281221;-9.1073e-18;5.55112e-17;9.76563e-05;6.00035e-17;9.71445e-18;5.92119e-17;13;3;0.0172074
0.0170898;0.00237476;0.00237476;0.282959;0.282959;-9.1073e-18;5.55112e-17;9.76563e-05;6.00035e-17;9.71445e-18;5.92119e-17;13;3;0.0173088
0.0171875;0.00240247;0.00240247;0.284699;0.284699;-9.1073e-18;5.55112e-17;9.76563e-05;6.00035e-17;9.71445e-18;5.92119e-17;13;3;0.0174103
