xi;vi;vi2;v'i;v'i2;vi-vi2;v'i-v'i2;hi;E;E_v;E_v';c1;c2;currentLength_i
0.000195313;1.90734e-07;1.90734e-07;0.00195311;0.00195311;6.28154e-19;-4.16334e-16;0.000195313;4.4409e-16;6.70031e-19;4.44089e-16;9;0;0.000195313
0.000390625;7.62932e-07;7.62932e-07;0.0039062;0.0039062;4.6555e-19;-4.159e-16;0.000195313;4.43627e-16;4.96587e-19;4.43627e-16;9;0;0.000390626
0.000585938;1.71659e-06;1.71659e-06;0.0058593;0.0058593;3.02814e-19;-4.16334e-16;0.000195313;4.44089e-16;3.23002e-19;4.44089e-16;9;0;0.000585941
0.00078125;3.05172e-06;3.05172e-06;0.00781243;0.00781243;1.40184e-19;-4.15466e-16;0.000195313;4.43164e-16;1.4953e-19;4.43164e-16;9;0;0.000781258
0.000976562;4.76833e-06;4.76833e-06;0.00976561;0.00976561;-2.28699e-20;-4.16334e-16;0.000195313;4.44089e-16;2.43945e-20;4.44089e-16;9;0;0.000976578
0.00117187;6.86642e-06;6.86642e-06;0.0117189;0.0117189;-1.855e-19;-4.14599e-16;0.000195313;4.42239e-16;1.97867e-19;4.42239e-16;9;0;0.0011719
0.00136719;9.34602e-06;9.34602e-06;0.0136722;0.0136722;-3.47284e-19;-4.16334e-16;0.000195313;4.44089e-16;3.70436e-19;4.44089e-16;9;0;0.00136723
0.0015625;1.22071e-05;1.22071e-05;0.0156257;0.0156257;-5.11608e-19;-4.16334e-16;0.000195313;4.4409e-16;5.45715e-19;4.44089e-16;9;0;0.00156256
0.00175781;1.54498e-05;1.54498e-05;0.0175793;0.0175793;-6.74238e-19;-4.16334e-16;0.000195313;4.4409e-16;7.19187e-19;4.44089e-16;9;0;0.0017579
0.00195312;1.90741e-05;1.90741e-05;0.0195331;0.0195331;-8.40257e-19;-4.12864e-16;0.000195313;4.40389e-16;8.96274e-19;4.40388e-16;9;0;0.00195325
0.00214844;2.30799e-05;2.30799e-05;0.021487;0.021487;-1.00289e-18;-4.16334e-16;0.000195313;4.4409e-16;1.06975e-18;4.44089e-16;9;0;0.0021486
0.00234375;2.74674e-05;2.74674e-05;0.0234412;0.0234412;-1.16891e-18;-4.16334e-16;0.000195313;4.44091e-16;1.24683e-18;4.44089e-16;9;0;0.00234396
0.00253906;3.22367e-05;3.22367e-05;0.0253956;0.0253956;-1.33492e-18;-4.12864e-16;0.000195313;4.40391e-16;1.42392e-18;4.40388e-16;9;0;0.00253933
0.00273438;3.73876e-05;3.73876e-05;0.0273502;0.0273502;-1.49078e-18;-4.12864e-16;0.000195313;4.40391e-16;1.59016e-18;4.40388e-16;9;0;0.00273472
0.00292969;4.29204e-05;4.29204e-05;0.0293052;0.0293052;-1.66696e-18;-4.09395e-16;0.000195313;4.36691e-16;1.77809e-18;4.36688e-16;9;0;0.00293011
0.003125;4.8835e-05;4.8835e-05;0.0312604;0.0312604;-1.82959e-18;-4.09395e-16;0.000195313;4.36692e-16;1.95156e-18;4.36688e-16;9;0;0.00312551
0.00332031;5.51315e-05;5.51315e-05;0.0332159;0.0332159;-1.999e-18;-4.09395e-16;0.000195313;4.36693e-16;2.13226e-18;4.36688e-16;9;0;0.00332092
0.00351563;6.181e-05;6.181e-05;0.0351718;0.0351718;-2.1684e-18;-4.09395e-16;0.000195313;4.36694e-16;2.31296e-18;4.36688e-16;9;0;0.00351635
0.00371094;6.88705e-05;6.88705e-05;0.0371281;0.0371281;-2.33103e-18;-4.09395e-16;0.000195313;4.36695e-16;2.48644e-18;4.36688e-16;9;0;0.00371179
0.00390625;7.63131e-05;7.63131e-05;0.0390847;0.0390847;-2.52077e-18;-4.02456e-16;0.000195313;4.29295e-16;2.68882e-18;4.29286e-16;9;0;0.00390724
0.00410156;8.4138e-05;8.4138e-05;0.0410417;0.0410417;-2.6834e-18;-4.09395e-16;0.000195313;4.36697e-16;2.86229e-18;4.36688e-16;9;0;0.00410271
0.00429688;9.23451e-05;9.23451e-05;0.0429992;0.0429992;-2.85958e-18;-4.02456e-16;0.000195313;4.29297e-16;3.05022e-18;4.29286e-16;9;0;0.0042982
0.00449219;0.000100935;0.000100935;0.0449571;0.0449571;-3.00866e-18;-4.02456e-16;0.000195313;4.29298e-16;3.20924e-18;4.29286e-16;9;0;0.0044937
0.0046875;0.000109906;0.000109906;0.0469156;0.0469156;-3.1984e-18;-3.95517e-16;0.000195313;4.21899e-16;3.41162e-18;4.21885e-16;9;0;0.00468922
0.00488281;0.000119261;0.000119261;0.0488745;0.0488745;-3.36103e-18;-4.02456e-16;0.000195313;4.29301e-16;3.5851e-18;4.29286e-16;9;0;0.00488475
0.00507813;0.000128998;0.000128998;0.0508339;0.0508339;-3.57787e-18;-4.02456e-16;0.000195313;4.29303e-16;3.81639e-18;4.29286e-16;9;0;0.00508031
0.00527344;0.000139118;0.000139118;0.0527939;0.0527939;-3.71339e-18;-3.95517e-16;0.000195313;4.21903e-16;3.96095e-18;4.21885e-16;9;0;0.00527588
0.00546875;0.000149621;0.000149621;0.0547544;0.0547544;-3.90313e-18;-3.95517e-16;0.000195313;4.21905e-16;4.16334e-18;4.21885e-16;9;0;0.00547148
0.00566406;0.000160507;0.000160507;0.0567156;0.0567156;-4.06576e-18;-3.95517e-16;0.000195313;4.21907e-16;4.33681e-18;4.21885e-16;9;0;0.00566709
0.00585938;0.000171775;0.000171775;0.0586773;0.0586773;-4.25549e-18;-3.95517e-16;0.000195313;4.21909e-16;4.53919e-18;4.21885e-16;9;0;0.00586273
0.00605469;0.000183427;0.000183427;0.0606397;0.0606397;-4.41812e-18;-3.95517e-16;0.000195313;4.21911e-16;4.71267e-18;4.21885e-16;9;0;0.00605839
0.00625;0.000195463;0.000195463;0.0626028;0.0626028;-4.60786e-18;-4.02456e-16;0.000195313;4.29314e-16;4.91505e-18;4.29286e-16;9;0;0.00625407
0.00644531;0.000207882;0.000207882;0.0645665;0.0645665;-4.79759e-18;-3.88578e-16;0.000195313;4.14515e-16;5.11743e-18;4.14483e-16;9;0;0.00644978
0.00664063;0.000220684;0.000220684;0.066531;0.066531;-4.98733e-18;-3.88578e-16;0.000195313;4.14517e-16;5.31982e-18;4.14483e-16;9;0;0.00664551
0.00683594;0.00023387;0.00023387;0.0684961;0.0684961;-5.17707e-18;-3.88578e-16;0.000195313;4.1452e-16;5.5222e-18;4.14483e-16;9;0;0.00684127
0.00703125;0.00024744;0.00024744;0.0704621;0.0704621;-5.31259e-18;-3.88578e-16;0.000195313;4.14522e-16;5.66676e-18;4.14483e-16;9;0;0.00703705
0.00722656;0.000261395;0.000261395;0.0724287;0.0724287;-5.52943e-18;-3.88578e-16;0.000195313;4.14525e-16;5.89806e-18;4.14483e-16;9;0;0.00723286
0.00742188;0.000275733;0.000275733;0.0743962;0.0743962;-5.74627e-18;-3.88578e-16;0.000195313;4.14529e-16;6.12936e-18;4.14483e-16;9;0;0.0074287
0.00761719;0.000290456;0.000290456;0.0763646;0.0763646;-5.9089e-18;-3.88578e-16;0.000195313;4.14531e-16;6.30283e-18;4.14483e-16;9;0;0.00762457
0.0078125;0.000305563;0.000305563;0.0783337;0.0783337;-6.12574e-18;-3.747e-16;0.000195313;3.99734e-16;6.53413e-18;3.9968e-16;9;0;0.00782046
0.00800781;0.000321055;0.000321055;0.0803037;0.0803037;-6.28837e-18;-3.747e-16;0.000195313;3.99737e-16;6.7076e-18;3.9968e-16;9;0;0.00801639
0.00820313;0.000336932;0.000336932;0.0822747;0.0822747;-6.55942e-18;-3.747e-16;0.000195313;3.99742e-16;6.99672e-18;3.9968e-16;9;0;0.00821235
0.00839844;0.000353193;0.000353193;0.0842465;0.0842465;-6.77626e-18;-3.88578e-16;0.000195313;4.14546e-16;7.22801e-18;4.14483e-16;9;0;0.00840833
0.00859375;0.000369841;0.000369841;0.0862193;0.0862193;-6.93889e-18;-3.747e-16;0.000195313;3.99749e-16;7.40149e-18;3.9968e-16;9;0;0.00860435
0.00878906;0.000386873;0.000386873;0.088193;0.088193;-7.10152e-18;-3.60822e-16;0.000195313;3.84952e-16;7.57496e-18;3.84877e-16;9;0;0.00880041
0.00898437;0.000404291;0.000404291;0.0901677;0.0901677;-7.37257e-18;-3.747e-16;0.000195313;3.99758e-16;7.86408e-18;3.9968e-16;9;0;0.0089965
0.00917969;0.000422095;0.000422095;0.0921434;0.0921434;-7.53521e-18;-3.60822e-16;0.000195313;3.84961e-16;8.03755e-18;3.84877e-16;9;0;0.00919262
0.009375;0.000440285;0.000440285;0.0941202;0.0941202;-7.75205e-18;-3.60822e-16;0.000195313;3.84966e-16;8.26885e-18;3.84877e-16;9;0;0.00938878
0.00957031;0.000458861;0.000458861;0.096098;0.096098;-7.91468e-18;-3.747e-16;0.000195313;3.99769e-16;8.44232e-18;3.9968e-16;9;0;0.00958497
0.00976562;0.000477823;0.000477823;0.0980769;0.0980769;-8.18573e-18;-3.747e-16;0.000195313;3.99776e-16;8.73144e-18;3.9968e-16;9;0;0.0097812
0.00996094;0.000497172;0.000497172;0.100057;0.100057;-8.45678e-18;-3.60822e-16;0.000195313;3.84983e-16;9.02056e-18;3.84877e-16;9;0;0.00997747
0.0101562;0.000516908;0.000516908;0.102038;0.102038;-8.78204e-18;-3.46945e-16;0.000195313;3.70193e-16;9.36751e-18;3.70074e-16;9;0;0.0101738
0.0103516;0.000537031;0.000537031;0.10402;0.10402;-8.78204e-18;-3.46945e-16;0.000195313;3.70193e-16;9.36751e-18;3.70074e-16;9;0;0.0103701
0.0105469;0.000557541;0.000557541;0.106004;0.106004;-9.1073e-18;-3.46945e-16;0.000195313;3.70202e-16;9.71445e-18;3.70074e-16;9;0;0.0105665
0.0107422;0.000578438;0.000578438;0.107988;0.107988;-9.32414e-18;-3.46945e-16;0.000195313;3.70208e-16;9.94575e-18;3.70074e-16;9;0;0.0107629
0.0109375;0.000599724;0.000599724;0.109974;0.109974;-9.6494e-18;-3.33067e-16;0.000195313;3.5542e-16;1.02927e-17;3.55271e-16;9;0;0.0109594
0.0111328;0.000621397;0.000621397;0.111961;0.111961;-9.86624e-18;-3.46945e-16;0.000195313;3.70224e-16;1.0524e-17;3.70074e-16;9;0;0.0111559
0.0113281;0.000643459;0.000643459;0.11395;0.11395;-9.97466e-18;-3.46945e-16;0.000195313;3.70227e-16;1.06396e-17;3.70074e-16;9;0;0.0113525
0.0115234;0.000665909;0.000665909;0.115939;0.115939;-1.01915e-17;-3.33067e-16;0.000195313;3.55438e-16;1.08709e-17;3.55271e-16;9;0;0.0115491
0.0117187;0.000688748;0.000688748;0.11793;0.11793;-1.05168e-17;-3.33067e-16;0.000195313;3.55448e-16;1.12179e-17;3.55271e-16;9;0;0.0117457
0.0119141;0.000711976;0.000711976;0.119923;0.119923;-1.0842e-17;-3.19189e-16;0.000195313;3.40665e-16;1.15648e-17;3.40468e-16;9;0;0.0119424
0.0121094;0.000735593;0.000735593;0.121917;0.121917;-1.09504e-17;-3.33067e-16;0.000195313;3.55463e-16;1.16805e-17;3.55271e-16;9;0;0.0121391
0.0123047;0.000759599;0.000759599;0.123912;0.123912;-1.12757e-17;-3.19189e-16;0.000195313;3.40681e-16;1.20274e-17;3.40468e-16;9;0;0.0123359
0.0125;0.000783996;0.000783996;0.125908;0.125908;-1.14925e-17;-3.05311e-16;0.000195313;3.25896e-16;1.22587e-17;3.25665e-16;9;0;0.0125328
0.0126953;0.000808782;0.000808782;0.127906;0.127906;-1.17094e-17;-3.33067e-16;0.000195313;3.55491e-16;1.249e-17;3.55271e-16;9;0;0.0127296
0.0128906;0.000833959;0.000833959;0.129906;0.129906;-1.19262e-17;-3.05311e-16;0.000195313;3.25914e-16;1.27213e-17;3.25665e-16;9;0;0.0129266
0.0130859;0.000859527;0.000859527;0.131907;0.131907;-1.22515e-17;-3.05311e-16;0.000195313;3.25928e-16;1.30683e-17;3.25665e-16;9;0;0.0131235
0.0132812;0.000885485;0.000885485;0.133909;0.133909;-1.25767e-17;-3.05311e-16;0.000195313;3.25942e-16;1.34152e-17;3.25665e-16;9;0;0.0133206
0.0134766;0.000911835;0.000911835;0.135913;0.135913;-1.27936e-17;-3.33067e-16;0.000195313;3.55533e-16;1.36465e-17;3.55271e-16;9;0;0.0135176
0.0136719;0.000938576;0.000938576;0.137919;0.137919;-1.31188e-17;-3.05311e-16;0.000195313;3.25966e-16;1.39934e-17;3.25665e-16;9;0;0.0137148
0.0138672;0.00096571;0.00096571;0.139926;0.139926;-1.33357e-17;-3.05311e-16;0.000195313;3.25976e-16;1.42247e-17;3.25665e-16;9;0;0.013912
0.0140625;0.000993235;0.000993235;0.141935;0.141935;-1.36609e-17;-2.77556e-16;0.000195313;2.96418e-16;1.45717e-17;2.96059e-16;9;0;0.0141092
0.0142578;0.00102115;0.00102115;0.143945;0.143945;-1.40946e-17;-3.05311e-16;0.000195313;3.26012e-16;1.50343e-17;3.25665e-16;9;0;0.0143065
0.0144531;0.00104946;0.00104946;0.145957;0.145957;-1.43115e-17;-2.77556e-16;0.000195313;2.96453e-16;1.52656e-17;2.96059e-16;9;0;0.0145039
0.0146484;0.00107817;0.00107817;0.147971;0.147971;-1.45283e-17;-3.05311e-16;0.000195313;3.26034e-16;1.54969e-17;3.25665e-16;9;0;0.0147013
0.0148437;0.00110726;0.00110726;0.149986;0.149986;-1.47451e-17;-2.77556e-16;0.000195313;2.96477e-16;1.57282e-17;2.96059e-16;9;0;0.0148987
0.0150391;0.00113676;0.00113676;0.152004;0.152004;-1.53957e-17;-2.77556e-16;0.000195313;2.96515e-16;1.6422e-17;2.96059e-16;9;0;0.0150963
0.0152344;0.00116664;0.00116664;0.154023;0.154023;-1.56125e-17;-2.77556e-16;0.000195313;2.96527e-16;1.66533e-17;2.96059e-16;9;0;0.0152939
0.0154297;0.00119692;0.00119692;0.156044;0.156044;-1.58294e-17;-2.77556e-16;0.000195313;2.96541e-16;1.68846e-17;2.96059e-16;9;0;0.0154915
0.015625;0.0012276;0.0012276;0.158066;0.158066;-1.6263e-17;-2.498e-16;0.000195313;2.67018e-16;1.73472e-17;2.66454e-16;9;0;0.0156892
0.0158203;0.00125867;0.00125867;0.160091;0.160091;-1.6263e-17;-2.498e-16;0.000195313;2.67018e-16;1.73472e-17;2.66454e-16;9;0;0.015887
0.0160156;0.00129013;0.00129013;0.162117;0.162117;-1.66967e-17;-2.498e-16;0.000195313;2.67048e-16;1.78098e-17;2.66454e-16;9;0;0.0160848
0.0162109;0.00132199;0.00132199;0.164146;0.164146;-1.71304e-17;-2.22045e-16;0.000195313;2.37551e-16;1.82724e-17;2.36848e-16;9;0;0.0162827
0.0164062;0.00135425;0.00135425;0.166176;0.166176;-1.75641e-17;-2.22045e-16;0.000195313;2.37587e-16;1.8735e-17;2.36848e-16;9;0;0.0164807
0.0166016;0.00138691;0.00138691;0.168208;0.168208;-1.77809e-17;-2.498e-16;0.000195313;2.67128e-16;1.89663e-17;2.66454e-16;9;0;0.0166787
0.0167969;0.00141996;0.00141996;0.170242;0.170242;-1.79978e-17;-2.498e-16;0.000195313;2.67144e-16;1.91976e-17;2.66454e-16;9;0;0.0168768
0.0169922;0.00145341;0.00145341;0.172279;0.172279;-1.86483e-17;-2.22045e-16;0.000195313;2.37681e-16;1.98915e-17;2.36848e-16;9;0;0.0170749
0.0171875;0.00148725;0.00148725;0.174317;0.174317;-1.88651e-17;-2.22045e-16;0.000195313;2.37701e-16;2.01228e-17;2.36848e-16;9;0;0.0172732
0.0173828;0.0015215;0.0015215;0.176357;0.176357;-1.9082e-17;-2.22045e-16;0.000195313;2.37721e-16;2.03541e-17;2.36848e-16;9;0;0.0174714
0.0175781;0.00155614;0.00155614;0.1784;0.1784;-1.97325e-17;-1.94289e-16;0.000195313;2.08308e-16;2.1048e-17;2.07242e-16;9;0;0.0176698
0.0177734;0.00159119;0.00159119;0.180444;0.180444;-1.99493e-17;-2.22045e-16;0.000195313;2.37802e-16;2.12793e-17;2.36848e-16;9;0;0.0178682
0.0179687;0.00162663;0.00162663;0.182491;0.182491;-2.0383e-17;-1.94289e-16;0.000195313;2.08379e-16;2.17419e-17;2.07242e-16;9;0;0.0180667
0.0181641;0.00166247;0.00166247;0.18454;0.18454;-2.05998e-17;-1.94289e-16;0.000195313;2.08403e-16;2.19732e-17;2.07242e-16;9;0;0.0182653
0.0183594;0.00169872;0.00169872;0.186591;0.186591;-2.12504e-17;-1.94289e-16;0.000195313;2.08478e-16;2.26671e-17;2.07242e-16;9;0;0.018464
0.0185547;0.00173536;0.00173536;0.188644;0.188644;-2.14672e-17;-1.66533e-16;0.000195313;1.79105e-16;2.28983e-17;1.77636e-16;9;0;0.0186627
0.01875;0.00177241;0.00177241;0.1907;0.1907;-2.19009e-17;-1.94289e-16;0.000195313;2.08554e-16;2.33609e-17;2.07242e-16;9;0;0.0188615
0.0189453;0.00180985;0.00180985;0.192758;0.192758;-2.23346e-17;-1.94289e-16;0.000195313;2.08606e-16;2.38235e-17;2.07242e-16;9;0;0.0190603
0.0191406;0.0018477;0.0018477;0.194818;0.194818;-2.27682e-17;-1.38778e-16;0.000195313;1.50009e-16;2.42861e-17;1.4803e-16;9;0;0.0192593
0.0193359;0.00188595;0.00188595;0.196881;0.196881;-2.32019e-17;-1.66533e-16;0.000195313;1.79351e-16;2.47487e-17;1.77636e-16;9;0;0.0194583
0.0195312;0.00192461;0.00192461;0.198946;0.198946;-2.36356e-17;-1.38778e-16;0.000195313;1.50161e-16;2.52113e-17;1.4803e-16;9;0;0.0196574
0.0197266;0.00196367;0.00196367;0.201013;0.201013;-2.42861e-17;-1.38778e-16;0.000195313;1.50279e-16;2.59052e-17;1.4803e-16;9;0;0.0198566
0.0199219;0.00200313;0.00200313;0.203083;0.203083;-2.42861e-17;-1.38778e-16;0.000195313;1.50279e-16;2.59052e-17;1.4803e-16;9;0;0.0200559
0.0201172;0.002043;0.002043;0.205155;0.205155;-2.51535e-17;-1.38778e-16;0.000195313;1.50442e-16;2.68304e-17;1.4803e-16;9;0;0.0202552
0.0203125;0.00208327;0.00208327;0.20723;0.20723;-2.55872e-17;-1.38778e-16;0.000195313;1.50525e-16;2.7293e-17;1.4803e-16;9;0;0.0204546
0.0205078;0.00212395;0.00212395;0.209307;0.209307;-2.60209e-17;-8.32667e-17;0.000195313;9.30536e-17;2.77556e-17;8.88178e-17;9;0;0.0206541
0.0207031;0.00216503;0.00216503;0.211387;0.211387;-2.64545e-17;-8.32667e-17;0.000195313;9.31927e-17;2.82182e-17;8.88178e-17;9;0;0.0208537
0.0208984;0.00220652;0.00220652;0.21347;0.21347;-2.68882e-17;-1.11022e-16;0.000195313;1.21847e-16;2.86808e-17;1.18424e-16;9;0;0.0210534
0.0210937;0.00224842;0.00224842;0.215555;0.215555;-2.73219e-17;-1.11022e-16;0.000195313;1.21957e-16;2.91434e-17;1.18424e-16;9;0;0.0212531
0.0212891;0.00229072;0.00229072;0.217643;0.217643;-2.77556e-17;-1.11022e-16;0.000195313;1.22068e-16;2.96059e-17;1.18424e-16;9;0;0.021453
0.0214844;0.00233343;0.00233343;0.219733;0.219733;-2.86229e-17;-8.32667e-17;0.000195313;9.39189e-17;3.05311e-17;8.88178e-17;9;0;0.0216529
0.0216797;0.00237655;0.00237655;0.221826;0.221826;-2.86229e-17;-5.55112e-17;0.000195313;6.66198e-17;3.05311e-17;5.92119e-17;9;0;0.0218529
0.021875;0.00242008;0.00242008;0.223922;0.223922;-2.90566e-17;-8.32667e-17;0.000195313;9.40703e-17;3.09937e-17;8.88178e-17;9;0;0.022053
0.0220703;0.00246402;0.00246402;0.226021;0.226021;-2.9924e-17;-2.77556e-17;0.000195313;4.35354e-17;3.19189e-17;2.96059e-17;9;1;0.0222532
0.0222656;0.00250837;0.00250837;0.228122;0.228122;-3.07913e-17;-5.55112e-17;0.000195313;6.7711e-17;3.28441e-17;5.92119e-17;10;1;0.0224535
0.0224609;0.00255313;0.00255313;0.230226;0.230226;-3.07913e-17;-2.77556e-17;0.000195313;4.42182e-17;3.28441e-17;2.96059e-17;10;2;0.0226539
0.0226562;0.00259831;0.00259831;0.232333;0.232333;-3.16587e-17;-2.77556e-17;0.000195313;4.49096e-17;3.37693e-17;2.96059e-17;11;2;0.0228543
0.0228516;0.00264389;0.00264389;0.234443;0.234443;-3.20924e-17;-2.77556e-17;0.000195313;4.52585e-17;3.42319e-17;2.96059e-17;11;3;0.0230549
0.0232422;0.00273629;0.00273629;0.238672;0.238672;-1.05341e-15;-5.82867e-16;0.000390625;1.28417e-15;1.12364e-15;6.21725e-16;11;3;0.0234563
0.0236328;0.00283035;0.00283035;0.242913;0.242913;-1.09201e-15;-5.55112e-17;0.000390625;1.16631e-15;1.16481e-15;5.92119e-17;11;3;0.0238581
0.0240234;0.00292607;0.00292607;0.247166;0.247166;-1.13147e-15;5.27356e-16;0.000390625;1.33156e-15;1.2069e-15;5.62513e-16;11;3;0.0242603
0.0242187;0.00297455;0.00297455;0.249298;0.249298;-3.64292e-17;2.77556e-17;0.000195313;4.88512e-17;3.88578e-17;2.96059e-17;12;3;0.0244615
0.0244141;0.00302345;0.00302345;0.251432;0.251432;-3.72966e-17;5.55112e-17;0.000195313;7.13354e-17;3.9783e-17;5.92119e-17;12;3;0.0246629
0.0246094;0.00307277;0.00307277;0.25357;0.25357;-3.77302e-17;5.55112e-17;0.000195313;7.15944e-17;4.02456e-17;5.92119e-17;12;3;0.0248643
0.0248047;0.0031225;0.0031225;0.255711;0.255711;-3.85976e-17;5.55112e-17;0.000195313;7.21185e-17;4.11708e-17;5.92119e-17;12;3;0.0250659
0.025;0.00317266;0.00317266;0.257855;0.257855;-3.90313e-17;5.55112e-17;0.000195313;7.23836e-17;4.16334e-17;5.92119e-17;12;3;0.0252675
0.0251953;0.00322323;0.00322323;0.260002;0.260002;-3.98986e-17;1.11022e-16;0.000195313;1.25839e-16;4.25585e-17;1.18424e-16;12;3;0.0254693
0.0253906;0.00327422;0.00327422;0.262153;0.262153;-4.0766e-17;5.55112e-17;0.000195313;7.34635e-17;4.34837e-17;5.92119e-17;12;3;0.0256711
0.0255859;0.00332563;0.00332563;0.264307;0.264307;-4.11997e-17;5.55112e-17;0.000195313;7.37382e-17;4.39463e-17;5.92119e-17;12;3;0.0258731
0.0257812;0.00337747;0.00337747;0.266464;0.266464;-4.16334e-17;1.11022e-16;0.000195313;1.26477e-16;4.44089e-17;1.18424e-16;12;3;0.0260752
0.0259766;0.00342972;0.00342972;0.268625;0.268625;-4.29344e-17;1.11022e-16;0.000195313;1.26971e-16;4.57967e-17;1.18424e-16;12;3;0.0262773
0.0261719;0.0034824;0.0034824;0.27079;0.27079;-4.33681e-17;1.11022e-16;0.000195313;1.27138e-16;4.62593e-17;1.18424e-16;12;3;0.0264796
0.0263672;0.0035355;0.0035355;0.272958;0.272958;-4.42354e-17;1.11022e-16;0.000195313;1.27478e-16;4.71845e-17;1.18424e-16;12;3;0.026682
0.0265625;0.00358902;0.00358902;0.275129;0.275129;-4.55365e-17;1.66533e-16;0.000195313;1.84157e-16;4.85723e-17;1.77636e-16;12;3;0.0268845
0.0267578;0.00364297;0.00364297;0.277304;0.277304;-4.59702e-17;1.66533e-16;0.000195313;1.84279e-16;4.90349e-17;1.77636e-16;12;3;0.0270872
0.0269531;0.00369734;0.00369734;0.279483;0.279483;-4.68375e-17;1.66533e-16;0.000195313;1.84528e-16;4.996e-17;1.77636e-16;12;3;0.0272899
0.0271484;0.00375214;0.00375214;0.281665;0.281665;-4.77049e-17;2.22045e-16;0.000195313;2.42252e-16;5.08852e-17;2.36848e-16;12;3;0.0274928
0.0273437;0.00380737;0.00380737;0.283851;0.283851;-4.81386e-17;1.66533e-16;0.000195313;1.84908e-16;5.13478e-17;1.77636e-16;12;3;0.0276957
0.0275391;0.00386302;0.00386302;0.286041;0.286041;-4.94396e-17;1.66533e-16;0.000195313;1.85298e-16;5.27356e-17;1.77636e-16;12;3;0.0278988
0.0277344;0.0039191;0.0039191;0.288234;0.288234;-5.0307e-17;2.77556e-16;0.000195313;3.00883e-16;5.36608e-17;2.96059e-16;12;3;0.028102
0.0279297;0.00397562;0.00397562;0.290432;0.290432;-5.0307e-17;2.22045e-16;0.000195313;2.4285e-16;5.36608e-17;2.36848e-16;12;3;0.0283053
0.028125;0.00403256;0.00403256;0.292633;0.292633;-5.11743e-17;2.22045e-16;0.000195313;2.43056e-16;5.4586e-17;2.36848e-16;12;3;0.0285088
0.0283203;0.00408993;0.00408993;0.294838;0.294838;-5.29091e-17;2.77556e-16;0.000195313;3.01391e-16;5.64363e-17;2.96059e-16;12;3;0.0287124
0.0285156;0.00414773;0.00414773;0.297047;0.297047;-5.37764e-17;2.77556e-16;0.000195313;3.01565e-16;5.73615e-17;2.96059e-16;12;3;0.028916
0.0287109;0.00420596;0.00420596;0.29926;0.29926;-5.55112e-17;2.77556e-16;0.000195313;3.01923e-16;5.92119e-17;2.96059e-16;12;3;0.0291198
0.0289062;0.00426463;0.00426463;0.301477;0.301477;-5.55112e-17;3.33067e-16;0.000195313;3.60172e-16;5.92119e-17;3.55271e-16;12;3;0.0293238
0.0291016;0.00432372;0.00432372;0.303698;0.303698;-5.63785e-17;3.33067e-16;0.000195313;3.60325e-16;6.01371e-17;3.55271e-16;12;3;0.0295278
0.0292969;0.00438326;0.00438326;0.305923;0.305923;-5.72459e-17;3.33067e-16;0.000195313;3.60481e-16;6.10623e-17;3.55271e-16;12;3;0.029732
0.0294922;0.00444323;0.00444323;0.308152;0.308152;-5.89806e-17;3.88578e-16;0.000195313;4.19231e-16;6.29126e-17;4.14483e-16;12;3;0.0299363
0.0296875;0.00450363;0.00450363;0.310385;0.310385;-5.9848e-17;3.33067e-16;0.000195313;3.60961e-16;6.38378e-17;3.55271e-16;12;3;0.0301408
0.0298828;0.00456447;0.00456447;0.312623;0.312623;-6.07153e-17;3.88578e-16;0.000195313;4.19512e-16;6.4763e-17;4.14483e-16;12;3;0.0303453
0.0300781;0.00462575;0.00462575;0.314864;0.314864;-6.245e-17;3.88578e-16;0.000195313;4.19802e-16;6.66134e-17;4.14483e-16;12;3;0.03055
0.0302734;0.00468746;0.00468746;0.31711;0.31711;-6.33174e-17;4.44089e-16;0.000195313;4.78486e-16;6.75386e-17;4.73695e-16;12;3;0.0307549
0.0304687;0.00474962;0.00474962;0.319361;0.319361;-6.41848e-17;4.44089e-16;0.000195313;4.78617e-16;6.84638e-17;4.73695e-16;12;3;0.0309598
0.0306641;0.00481221;0.00481221;0.321616;0.321616;-6.59195e-17;4.44089e-16;0.000195313;4.78885e-16;7.03141e-17;4.73695e-16;12;3;0.0311649
0.0308594;0.00487525;0.00487525;0.323875;0.323875;-6.67869e-17;4.44089e-16;0.000195313;4.79022e-16;7.12393e-17;4.73695e-16;12;3;0.0313702
0.0310547;0.00493873;0.00493873;0.326138;0.326138;-6.76542e-17;4.996e-16;0.000195313;5.37771e-16;7.21645e-17;5.32907e-16;12;3;0.0315755
0.03125;0.00500265;0.00500265;0.328406;0.328406;-6.85216e-17;4.44089e-16;0.000195313;4.79301e-16;7.30897e-17;4.73695e-16;12;3;0.031781
0.0314453;0.00506701;0.00506701;0.330679;0.330679;-6.93889e-17;4.996e-16;0.000195313;5.38022e-16;7.40149e-17;5.32907e-16;12;3;0.0319867
0.0316406;0.00513182;0.00513182;0.332956;0.332956;-7.11237e-17;5.55112e-16;0.000195313;5.96959e-16;7.58652e-17;5.92119e-16;12;3;0.0321925
0.0318359;0.00519707;0.00519707;0.335238;0.335238;-7.28584e-17;5.55112e-16;0.000195313;5.97197e-16;7.77156e-17;5.92119e-16;12;3;0.0323984
0.0320312;0.00526277;0.00526277;0.337525;0.337525;-7.37257e-17;5.55112e-16;0.000195313;5.97318e-16;7.86408e-17;5.92119e-16;12;3;0.0326045
